                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-macos-21.4.1"                                 "CRMATH"                               "20210624"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_v_rot                          surf_avg_v_crit                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     455                                      770                  2.1204950561755244E+006                  3.7057790584020776E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999498275094E-001                  9.9999998536188683E-001                  1.0000000000000000E+000                  9.9999999966447839E-001                  9.9999999498275094E-001                  9.9999998536188683E-001                  1.0000000000000000E+000                  9.9999999966447839E-001                 -5.7773825086933528E-001                 -4.8690323185465928E+001                 -1.5954589770191003E+001                 -5.7773825086933506E-001                 -6.6862045397334213E-001                 -1.3016926740928119E+000                 -4.8690323185465928E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9365341023837854E+000                  1.9491797339391019E+000                  6.2417482306647776E-001                  3.6668392358898396E+000                 -1.0819784678755725E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6439026265460569E+001                  1.1862585294278021E+000                  7.1254918049990259E+000                  6.2111633073165506E-001                  8.5000401345071275E-001                  1.2966461083336773E+000                  6.9999739980453080E-001                  2.7997040308317589E-001                  3.4449883633892028E-003                  9.3805275548203820E-003                  3.4468833607860846E-003                  9.3805276451495376E-003                  2.0999992715453648E+000                  8.3991062387430593E-001                                        0                                        3 
                                     460                                      774                  2.1457448647194738E+006                  3.7012935705897818E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999560775132E-001                  9.9999998717406346E-001                  9.9999999990618871E-001                  9.9999999970768327E-001                  9.9999999560775132E-001                  9.9999998717406346E-001                  9.9999999990618871E-001                  9.9999999970768327E-001                 -4.2887106153317406E-001                 -4.7942345079076901E+001                 -1.5778498511135322E+001                 -4.2887106153317384E-001                 -5.5768513560213950E-001                 -1.0195083031678667E+000                 -4.7942345079076901E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9470254778398903E+000                  1.9684936880878381E+000                  6.1284904922863592E-001                  3.6894907835655237E+000                 -1.0510756806426402E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6487072671576115E+001                  1.2210925361914284E+000                  7.1386377921813100E+000                  6.2111614250048630E-001                  8.5000369946032439E-001                  1.2966470962994023E+000                  6.9999667821614020E-001                  2.7997056451515412E-001                  3.4433122856419840E-003                  9.3805274530675848E-003                  3.4468833607860846E-003                  9.3805276451495376E-003                  2.0999990972465477E+000                  8.3991063751577599E-001                                        0                                        3 
                                     465                                      780                  2.1706969640515102E+006                  3.6956530657766424E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999615462631E-001                  9.9999998876969276E-001                  9.9999999991087618E-001                  9.9999999974565168E-001                  9.9999999615462631E-001                  9.9999998876969276E-001                  9.9999999991087618E-001                  9.9999999974565168E-001                 -2.6316787886268955E-001                 -4.7202891806481333E+001                 -9.8999999999999986E+001                 -2.6316787886269000E-001                 -4.3984685144210039E-001                 -7.3911608715520272E-001                 -4.7202891806481333E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9575218898169702E+000                  1.9872000935913208E+000                  6.0120942802621724E-001                  3.7127700259703609E+000                 -1.0146131219014631E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6534212644970168E+001                  1.2553353130880891E+000                  7.1514691920802518E+000                  6.2111614849064067E-001                  8.5000322773218762E-001                  1.2966485623640114E+000                  6.9999566428214721E-001                  2.7997085040007891E-001                  3.4402124313888107E-003                  9.3805272413359439E-003                  3.4468833607860846E-003                  9.3805276451495376E-003                  2.0999988733894193E+000                  8.3991066214151067E-001                                        0                                        3 
                                     470                                      788                  2.1952809342160285E+006                  3.6889825690463898E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999658431382E-001                  9.9999999018638441E-001                  9.9999999992025113E-001                  9.9999999977883169E-001                  9.9999999658431382E-001                  9.9999999018638441E-001                  9.9999999992025113E-001                  9.9999999977883169E-001                 -8.0844271972777632E-002                 -4.6465363920198406E+001                 -1.5653559774527022E+001                 -8.0844271972777521E-002                 -3.1399700997682545E-001                 -4.6236152713963974E-001                 -4.6465363920198406E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9679694010297393E+000                  2.0051673790181392E+000                  5.8929804831408872E-001                  3.7365927853946181E+000                 -9.7582064122318589E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6581360094451885E+001                  1.2890553871333947E+000                  7.1648225389226745E+000                  6.2111641528712924E-001                  8.5000248761332697E-001                  1.2966508398461059E+000                  6.9999417320925383E-001                  2.7997135296878672E-001                  3.4344761081060667E-003                  9.3805267996487935E-003                  3.4468833607860837E-003                  9.3805276451495376E-003                  2.0999985806696984E+000                  8.3991070612943763E-001                                        0                                        3 
                                     475                                      800                  2.2194643295885832E+006                  3.6814949914241466E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999695540776E-001                  9.9999999142463514E-001                  9.9999999992650124E-001                  9.9999999980804199E-001                  9.9999999695540776E-001                  9.9999999142463514E-001                  9.9999999992650124E-001                  9.9999999980804199E-001                  1.1647500745405805E-001                 -4.5735629304582403E+001                 -1.5653559774527022E+001                  1.1647500745405812E-001                 -1.7933376995752809E-001                 -1.8983974213032753E-001                 -4.5735629304582403E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9783149295967313E+000                  2.0222536095912238E+000                  5.7715010646664611E-001                  3.7608886690895029E+000                 -9.3773305299449089E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6627737763548215E+001                  1.3218354284095852E+000                  7.1783412218375080E+000                  6.2111714614493507E-001                  8.5000127711044449E-001                  1.2966545442420474E+000                  6.9999186350203535E-001                  2.7997222386422649E-001                  3.4238391696629301E-003                  9.3805258743914176E-003                  3.4468833607860807E-003                  9.3805276451495376E-003                  2.0999981880319782E+000                  8.3991078359715077E-001                                        0                                        3 
                                     480                                      805                  2.2432431591446092E+006                  3.6744414770913276E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999740462642E-001                  9.9999999250861793E-001                  9.9999999993431365E-001                  9.9999999983358145E-001                  9.9999999740462642E-001                  9.9999999250861793E-001                  9.9999999993431365E-001                  9.9999999983358145E-001                  3.2559204323620872E-001                 -4.5012436635965010E+001                 -1.5352529778863040E+001                  3.2559204323620877E-001                 -3.6445563338379013E-002                  7.8045694308710320E-002                 -4.5012436635965010E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9885088639125743E+000                  2.0383141417042427E+000                  5.6479250389146984E-001                  3.7856038742398557E+000                 -9.0224397202659771E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6672980311243133E+001                  1.3533418624053972E+000                  7.1919935411205431E+000                  6.2111868657066960E-001                  8.4999924040505326E-001                  1.2966607807544088E+000                  6.9998811450539722E-001                  2.7997368033583975E-001                  3.4042431183621412E-003                  9.3805239456669354E-003                  3.4468833607860820E-003                  9.3805276451495376E-003                  2.0999976438481496E+000                  8.3991091740830592E-001                                        0                                        3 
                                     485                                      817                  2.2666625186865511E+006                  3.6682257779203584E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999771712622E-001                  9.9999999345709267E-001                  9.9999999994212596E-001                  9.9999999985592725E-001                  9.9999999771712622E-001                  9.9999999345709267E-001                  9.9999999994212596E-001                  9.9999999985592725E-001                  5.4250165521735827E-001                 -4.4291724031964542E+001                 -9.8999999999999986E+001                  5.4250165521735805E-001                  1.1189319839215112E-001                  3.4114189961044716E-001                 -4.4291724031964542E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3295384722348640E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9985066946491652E+000                  2.0531866949403534E+000                  5.5223311903634276E-001                  3.8107226439501098E+000                 -8.6940691950900285E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6716668145613387E+001                  1.3829486721565780E+000                  7.2059830543727594E+000                  6.2112168543686608E-001                  8.4999572953627733E-001                  1.2966716137430099E+000                  6.9998174145171921E-001                  2.7997599506196835E-001                  3.3682138200397706E-003                  9.3805199146123671E-003                  3.4468833607860820E-003                  9.3805276451495376E-003                  2.0999968589983840E+000                  8.3991114261806155E-001                                        0                                        3 
                                     490                                      824                  2.2897947824062207E+006                  3.6634160090677090E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999799056372E-001                  9.9999999428369712E-001                  9.9999999995150080E-001                  9.9999999987512223E-001                  9.9999999799056372E-001                  9.9999999428369712E-001                  9.9999999995150080E-001                  9.9999999987512223E-001                  7.6339853347253728E-001                 -4.3564781928855432E+001                 -9.8999999999999986E+001                  7.6339853347253728E-001                  2.6029020670153369E-001                  5.9974003014310850E-001                 -4.3564781928855432E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2408208342283949E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0082511795699451E+000                  2.0666337765287679E+000                  5.3946768998898920E-001                  3.8362535020448170E+000                 -8.3853623014659080E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6758211711274601E+001                  1.4096949428127625E+000                  7.2206759522914910E+000                  6.2112741941304250E-001                  8.4998952907391156E-001                  1.2966910216203611E+000                  6.9997040693478740E-001                  2.7997942752252386E-001                  3.3015997194069330E-003                  9.3805113519665230E-003                  3.4468833607860798E-003                  9.3805276451495358E-003                  2.0999956763406722E+000                  8.3991150830375627E-001                                        0                                        3 
                                     495                                      830                  2.3127461934628054E+006                  3.6612298035282773E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999826400132E-001                  9.9999999500385783E-001                  9.9999999995618827E-001                  9.9999999989193755E-001                  9.9999999826400132E-001                  9.9999999500385783E-001                  9.9999999995618827E-001                  9.9999999989193755E-001                  9.8540516431766589E-001                 -4.2815729736982362E+001                 -9.8999999999999986E+001                  9.8540516431766589E-001                  4.0116373958758544E-001                  8.5436065598592936E-001                 -4.2815729736982362E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3615927522643638E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0176600456351768E+000                  2.0783037967502520E+000                  5.2648496796926836E-001                  3.8622189460842589E+000                 -8.0787563837362155E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6796660908689805E+001                  1.4319835144407003E+000                  7.2367093491376657E+000                  6.2113848986528608E-001                  8.4997824887800888E-001                  1.2967269907857812E+000                  6.9994933775708601E-001                  2.7998410228827764E-001                  3.1763772132345457E-003                  9.3804924444745291E-003                  3.4468833607860824E-003                  9.3805276451495358E-003                  2.0999938126864981E+000                  8.3991207447758442E-001                                        0                                        3 
                                     500                                      838                  2.3357144269847577E+006                  3.6636592003483583E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  1.8633888167536829E-002                  5.9732742165279906E-003                  7.8135451814546229E-008                  9.9999999847884491E-001                  9.9999999563032738E-001                  5.9732742165279906E-003                  7.8135451814546229E-008                  9.9999999847884491E-001                  9.9999999563032738E-001                  1.2079984809802773E+000                 -4.2019459228671742E+001                 -9.8999999999999986E+001                  1.2079984809802773E+000                  5.2694163580629005E-001                  1.1064923029430864E+000                 -4.2019459228671742E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5449827317560314E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0266122094815309E+000                  2.0875855183666885E+000                  5.1322150108477937E-001                  3.8887458798532366E+000                 -7.7629776806989672E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6830577883044736E+001                  1.4484759525612512E+000                  7.2539719251467725E+000                  6.2114691151540424E-001                  8.4996959337541167E-001                  1.2967549982279840E+000                  6.9993285844455655E-001                  2.7998672288355730E-001                  3.0782415653112160E-003                  9.3804752758672987E-003                  3.4468833607860815E-003                  9.3805276451495376E-003                  2.0999907403582245E+000                  8.3991290341123326E-001                                        0                                        3 
                                     505                                      850                  2.3590554606794068E+006                  3.6741314559745786E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  9.5607716948107879E-002                  3.1362524825329086E-002                  7.8135454206141982E-008                  9.9999999867415745E-001                  9.9999999617466939E-001                  3.1362524825329086E-002                  7.8135454206141982E-008                  9.9999999867415745E-001                  9.9999999617466939E-001                  1.4316318337994614E+000                 -4.1237146408553222E+001                 -1.4449439791871097E+001                  1.4316318337994614E+000                  6.3907677202645419E-001                  1.3552748986366216E+000                 -4.1237146408553222E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.6878735109989767E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0349104464128338E+000                  2.0934405601918700E+000                  4.9955254813476330E-001                  3.9160837857532687E+000                 -7.4167927866433166E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6858282453567153E+001                  1.4600383711473817E+000                  7.2699434180145071E+000                  6.2115108799841368E-001                  8.4996503933034251E-001                  1.2967699597954214E+000                  6.9992401553852013E-001                  2.7998756620898152E-001                  3.0254621839963763E-003                  9.3804638307943555E-003                  3.4468833607860794E-003                  9.3805276451495358E-003                  2.0999854562706761E+000                  8.3991406532995450E-001                                        0                                        3 
                                     510                                      858                  2.3833488028107304E+006                  3.6971244428360976E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  2.0656739562789447E-001                  6.7908920666136241E-002                  7.8135454258461473E-008                  9.9999999885970403E-001                  9.9999999664590011E-001                  6.7908920666136241E-002                  7.8135454258461473E-008                  9.9999999885970403E-001                  9.9999999664590011E-001                  1.6441624384995437E+000                 -4.0554968863358972E+001                 -1.3671288541487453E+001                  1.6441624384995439E+000                  7.4550711312458551E-001                  1.5855332556088546E+000                 -4.0554968863358972E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7543536237548323E+031                  5.7370080103065417E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0421655471924387E+000                  2.0938654258720324E+000                  4.8525477941563577E-001                  3.9446793231915236E+000                 -7.0671343381980363E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6877474415502025E+001                  1.4649907449524737E+000                  7.2840076470043380E+000                  6.2115577391593169E-001                  8.4996009823983953E-001                  1.2967863633798424E+000                  6.9991428736735573E-001                  2.7998807672019449E-001                  2.9673724602726371E-003                  9.3804483816343869E-003                  3.4468833607860798E-003                  9.3805276451495376E-003                  2.0999762135738842E+000                  8.3991569246734554E-001                                        0                                        3 
                                     515                                      862                  2.4095815185270975E+006                  3.7360044004623427E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  3.3873734547332079E-001                  1.1269728451824457E-001                  7.8135452204006512E-008                  9.9999999897493841E-001                  9.9999999705230924E-001                  1.1269728451824457E-001                  7.8135452204006512E-008                  9.9999999897493841E-001                  9.9999999705230924E-001                  1.8170833848377028E+000                 -4.0017717328185398E+001                 -9.8999999999999986E+001                  1.8170833848377026E+000                  8.3231466132536558E-001                  1.7696000789972013E+000                 -4.0017717328185398E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0690073787905945E+031                  6.2643168704946243E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0477514411556399E+000                  2.0856549156264070E+000                  4.6997773636642021E-001                  3.9752334092899551E+000                 -6.5990481302326222E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6885807965355728E+001                  1.4617583399180634E+000                  7.2953982687970802E+000                  6.2116383233015504E-001                  8.4995211073441157E-001                  1.2968128329035196E+000                  6.9989858560482066E-001                  2.7998901739225351E-001                  2.8738677137833935E-003                  9.3804220698155503E-003                  3.4468833607860815E-003                  9.3805276451495376E-003                  2.0999605597484945E+000                  8.3991797870885154E-001                                        0                                        3 
                                     520                                      864                  2.4384863460870124E+006                  3.7798751904062522E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  4.7290143468904233E-001                  1.5731184331225978E-001                  7.8135452204006512E-008                  9.9999999909993842E-001                  9.9999999739552214E-001                  1.5731184331225978E-001                  7.8135452204006512E-008                  9.9999999909993842E-001                  9.9999999739552214E-001                  1.9253946146793066E+000                 -3.9658780086479318E+001                 -9.8999999999999986E+001                  1.9253946146793064E+000                  8.7594535579143762E-001                  1.8847994273628981E+000                 -3.9658780086479318E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.2774655671093034E+031                  7.0445981546182290E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0508953747001275E+000                  2.0656651486254516E+000                  4.5369498577696732E-001                  4.0077989104688605E+000                 -6.0326818597356839E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6883087396727881E+001                  1.4509357697408609E+000                  7.3033378273994991E+000                  6.2117597937055202E-001                  8.4994047292165720E-001                  1.2968513255369778E+000                  6.9987571570381713E-001                  2.7999056741162642E-001                  2.7386155584969030E-003                  9.3803823039541566E-003                  3.4468833607860815E-003                  9.3805276451495376E-003                  2.0999368748709664E+000                  8.3992094011833474E-001                                        0                                        3 
                                     525                                      864                  2.4709239180090823E+006                  3.8343253638489951E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  5.8349318740662648E-001                  1.9328087716929121E-001                  7.8135452204006512E-008                  9.9999999919368832E-001                  9.9999999767387449E-001                  1.9328087716929121E-001                  7.8135452204006512E-008                  9.9999999919368832E-001                  9.9999999767387449E-001                  1.9651699180171003E+000                 -3.9462713207955716E+001                 -9.8999999999999986E+001                  1.9651699180171003E+000                  8.5965183191708161E-001                  1.9296982723018645E+000                 -3.9462713207955716E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0780793575394272E+032                  7.4930982251638354E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0511832734018851E+000                  2.0326717381507526E+000                  4.3662248313610164E-001                  4.0419439157505916E+000                 -5.3361527071817736E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6872759195125916E+001                  1.4358166957899072E+000                  7.3079932091890090E+000                  6.2119353776829767E-001                  8.4992397998278113E-001                  1.2969057427049211E+000                  6.9984332559160511E-001                  2.7999309213605383E-001                  2.5486563830631687E-003                  9.3803248786110301E-003                  3.4468833607860815E-003                  9.3805276451495376E-003                  2.0999055353992135E+000                  8.3992437407004028E-001                                        0                                        3 
                                     530                                      872                  2.5085466052127574E+006                  3.9076386717169975E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  6.4654212410297773E-001                  2.1303414518135422E-001                  7.8135451981961907E-008                  9.9999999927181304E-001                  9.9999999789818472E-001                  2.1303414518135422E-001                  7.8135451981961907E-008                  9.9999999927181304E-001                  9.9999999789818472E-001                  1.9534175962510925E+000                 -3.9374150701952722E+001                 -9.8999999999999986E+001                  1.9534175962510925E+000                  8.0549906801009186E-001                  1.9213703378070632E+000                 -3.9374150701952722E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0005198524177878E+032                  7.5703440756900313E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0487118835231755E+000                  1.9878551556260506E+000                  4.1915697163117188E-001                  4.0768749387604517E+000                 -4.4222147927023782E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6860367068266715E+001                  1.4209546561902802E+000                  7.3103636979166557E+000                  6.2121670620168934E-001                  8.4990249303211429E-001                  1.2969766263350093E+000                  6.9980099283603714E-001                  2.7999642352767989E-001                  2.3030483342153015E-003                  9.3802458900562637E-003                  3.4468833607860815E-003                  9.3805276451495376E-003                  2.0998680217985699E+000                  8.3992797016153098E-001                                        0                                        3 
                                     535                                      872                  2.5557310685704504E+006                  4.0255509977301749E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  6.4843931474836791E-001                  2.1303414518135422E-001                  7.8135451981961907E-008                  9.9999999932650052E-001                  9.9999999807531392E-001                  2.1303414518135422E-001                  7.8135451981961907E-008                  9.9999999932650052E-001                  9.9999999807531392E-001                  1.8987087776172415E+000                 -3.9324947165029698E+001                 -9.8999999999999986E+001                  1.8987087776172415E+000                  7.2126686877262591E-001                  1.8688418686814674E+000                 -3.9324947165029698E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0853960352882772E+031                  7.3481440697323925E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0440774684578784E+000                  1.9348612072731519E+000                  4.0192882758531423E-001                  4.1113312268521662E+000                 -3.1744506349266262E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6851832320093671E+001                  1.4109923099620099E+000                  7.3117377246170046E+000                  6.2125119009272911E-001                  8.4987075695253156E-001                  1.2970812851702884E+000                  6.9973829239867325E-001                  2.8000146279413474E-001                  1.9430955025484793E-003                  9.3801194716850913E-003                  3.4468833607860815E-003                  9.3805276451495376E-003                  2.0998243149987612E+000                  8.3993164495465655E-001                                        0                                        3 
